,Astrocyte,Endothelial,Excitatory,Inhibitory,Microglia,OD
1211.1452947_150.16357,0.009071357,0.21041825,0.15011667,0.3382133,0.111032695,0.18114774
1211.1452947_250.16357,0.19369073,0.12600629,0.14202888,0.4559958,0.016649893,0.0656285
1211.1452947_350.16357,0.0043480243,0.046340324,0.23319374,0.69250673,0.0024909372,0.021120217
1211.1452947_450.16357,0.021598333,0.0068789073,0.19666247,0.7410916,0.004199771,0.029568933
1211.1452947_50.16357,0.17665845,0.27130592,0.15934232,0.20096748,0.037453357,0.15427248
1211.1452947_550.16357,0.3143956,0.06360627,0.11923145,0.45144543,0.027573377,0.023747914
1211.1452947_650.16357,0.023781827,0.17926653,0.14629203,0.6406325,0.0016450593,0.008381986
1211.1452947_750.16357,0.38060123,0.03349387,0.21286815,0.21696427,0.040270276,0.11580222
1211.1452947_850.16357,0.09726553,0.19866227,0.15411241,0.11954279,0.06824099,0.362176
1211.1452947_950.16357,0.0013802903,0.009529372,0.0010118005,3.317097e-05,0.06368244,0.92436296
1311.1452947_-149.83643,0.01857173,0.09556674,0.23350196,0.47527465,0.13491184,0.042173095
1311.1452947_-249.83643,0.18112306,0.19389993,0.18200463,0.2761321,0.13727823,0.029562121
1311.1452947_-349.83643,0.16782941,0.007997771,0.2589469,0.52815896,0.0029118704,0.03415509
1311.1452947_-449.83643,0.083808705,0.11005006,0.30920735,0.4773428,0.0029013476,0.016689679
1311.1452947_-49.83643,0.026335357,0.005544982,0.33828264,0.5983392,0.008321241,0.023176638
1311.1452947_-549.83643,0.2591203,0.03615204,0.25515944,0.20858455,0.113141455,0.12784219
1311.1452947_150.16357,0.053967707,0.0014044668,0.19834147,0.6950368,0.019435992,0.031813547
1311.1452947_250.16357,0.34493673,0.11961595,0.16172782,0.33890668,0.0015423656,0.03327046
1311.1452947_350.16357,0.07626109,0.2274966,0.1733609,0.27416682,0.06422507,0.18448958
1311.1452947_450.16357,0.20814328,0.12679152,0.15210159,0.37653613,0.0712509,0.06517662
1311.1452947_50.16357,0.3197725,0.0055972985,0.08847033,0.38668516,0.14049104,0.05898364
1311.1452947_550.16357,0.36275145,0.007988395,0.15743591,0.4258693,0.00749079,0.038464136
1311.1452947_650.16357,0.2990772,0.07271745,0.25428456,0.2433937,0.11380671,0.016720438
1311.1452947_750.16357,0.27999553,0.08769022,0.24909475,0.30919018,0.041671522,0.03235775
1311.1452947_850.16357,0.09681613,0.15797183,0.25112095,0.15449566,0.032447066,0.30714828
1311.1452947_950.16357,0.04015343,0.1060713,0.14136218,0.13979355,0.08625221,0.48636726
1411.1452947_-149.83643,0.13906561,0.2354046,0.21752645,0.32855982,0.050075777,0.029367773
1411.1452947_-249.83643,0.44603473,0.11847751,0.0814868,0.23843282,0.08896181,0.026606392
1411.1452947_-349.83643,0.15500987,0.07107623,0.15647231,0.5731247,0.0029072226,0.041409653
1411.1452947_-449.83643,0.04863903,0.20399445,0.21855535,0.5083467,0.00085232494,0.019612163
1411.1452947_-49.83643,0.2891526,0.13006224,0.081055574,0.32624987,0.038766254,0.1347135
1411.1452947_-549.83643,0.11307168,0.0239281,0.20810899,0.57646626,0.0015687582,0.07685619
1411.1452947_150.16357,0.3357471,0.16040243,0.08982138,0.33604613,0.048822284,0.029160723
1411.1452947_250.16357,0.03995927,0.003639472,0.2678779,0.5971428,0.022404011,0.06897652
1411.1452947_350.16357,0.09532896,0.14466707,0.09322708,0.17068693,0.15151642,0.34457353
1411.1452947_450.16357,0.20772858,0.19633809,0.15000406,0.25356746,0.08732091,0.105040945
1411.1452947_50.16357,0.1159567,0.006328824,0.18331331,0.52345735,0.13332474,0.037619054
1411.1452947_550.16357,0.2595473,0.017681679,0.24737981,0.41541195,0.0070209843,0.05295823
1411.1452947_650.16357,0.115892634,0.42837417,0.15996888,0.1717902,0.10749495,0.016479172
1411.1452947_750.16357,0.5281012,0.13200644,0.06821691,0.14230268,0.09392694,0.035445847
1411.1452947_850.16357,0.3696483,0.015662808,0.31760234,0.21173684,0.03648784,0.048861787
1411.1452947_950.16357,0.48136136,0.10676979,0.20847228,0.023661518,0.026852213,0.1528828
1511.1452947_-149.83643,0.34300187,0.030543208,0.16847022,0.20737413,0.017417258,0.2331933
1511.1452947_-249.83643,0.010978282,0.021638485,0.24783684,0.57555217,0.108193494,0.0358008
1511.1452947_-349.83643,0.011333753,0.015244501,0.28677744,0.5452962,0.11823232,0.023115803
1511.1452947_-449.83643,0.36749375,0.009876589,0.12268984,0.42300695,0.010304014,0.066628836
1511.1452947_-49.83643,0.07108454,0.29143164,0.2545812,0.32576856,0.020325165,0.036808886
1511.1452947_-549.83643,0.31785977,0.2378332,0.17662078,0.24875194,0.001146741,0.01778752
1511.1452947_150.16357,0.5756273,0.060208656,0.042578846,0.23762575,0.024031766,0.059927665
1511.1452947_250.16357,0.29510772,0.10771664,0.20055988,0.20143749,0.015929291,0.17924906
1511.1452947_350.16357,0.47382256,0.0506316,0.18709117,0.15103927,0.087941796,0.049473602
1511.1452947_450.16357,0.18327159,0.023832029,0.0892226,0.45648375,0.11515968,0.13203043
1511.1452947_50.16357,0.074561894,0.331528,0.21169816,0.2968809,0.0024624271,0.08286864
1511.1452947_550.16357,0.28193963,0.21827877,0.2306359,0.23374848,0.014605272,0.020792
1511.1452947_650.16357,0.21422657,0.33373022,0.16953361,0.2405665,0.014572572,0.027370524
1511.1452947_750.16357,0.5106409,0.19808103,0.10937814,0.10953068,0.020285496,0.052083757
1511.1452947_850.16357,0.37440494,0.26258865,0.21871532,0.13079348,0.002285574,0.011212049
1511.1452947_950.16357,0.08169031,0.023931837,0.594049,0.0059059467,0.05737788,0.237045
1611.1452947_-149.83643,0.56150645,0.022986619,0.10993234,0.18945915,0.056150213,0.059965234
1611.1452947_-249.83643,0.010747583,0.02289845,0.25361365,0.66473883,0.019457748,0.028543772
1611.1452947_-349.83643,0.34439194,0.22876836,0.083416544,0.3244115,0.0012784941,0.017733127
1611.1452947_-449.83643,0.12084412,0.41673627,0.07581903,0.32698417,0.020146813,0.03946959
1611.1452947_-49.83643,0.11664692,0.29840213,0.091894604,0.34723324,0.09305519,0.05276793
1611.1452947_-549.83643,0.046123356,0.027785242,0.0029123838,4.338318e-05,0.016004262,0.9071314
1611.1452947_150.16357,0.24726087,0.3956741,0.04837584,0.17090316,0.12513077,0.012655182
1611.1452947_250.16357,0.4266196,0.036977228,0.13605997,0.30464405,0.020355115,0.07534406
1611.1452947_350.16357,0.369406,0.2191062,0.17715684,0.15667313,0.028246252,0.049411558
1611.1452947_450.16357,0.2376046,0.41994467,0.14176644,0.14465886,0.039588347,0.016437065
1611.1452947_50.16357,0.39195922,0.2541335,0.123999774,0.21167506,0.0030840402,0.015148413
1611.1452947_550.16357,0.38415766,0.21169929,0.12668142,0.21968228,0.015137932,0.042641427
1611.1452947_650.16357,0.4583577,0.26224408,0.10506134,0.018894048,0.12762152,0.027821403
1611.1452947_750.16357,0.6706441,0.1604101,0.0034106125,0.0008155919,0.13879675,0.025922779
1611.1452947_850.16357,0.4155638,0.34562197,0.123506695,0.0013331934,0.04863136,0.06534301
1611.1452947_950.16357,0.23246376,0.27101338,0.3918678,0.0012786161,0.07902063,0.024355784
1711.1452947_-149.83643,0.16696903,0.3554748,0.08024472,0.22354394,0.09987029,0.07389726
1711.1452947_-249.83643,0.23799129,0.18321073,0.11780383,0.30456486,0.1437132,0.012716112
1711.1452947_-349.83643,0.49080467,0.15706876,0.122557685,0.1839333,0.007669127,0.03796643
1711.1452947_-449.83643,0.33695468,0.18517321,0.14016208,0.26114967,0.042769488,0.033790857
1711.1452947_-49.83643,0.10107295,0.47189748,0.08466452,0.16334723,0.0858827,0.09313507
1711.1452947_-549.83643,0.46760735,0.061908126,0.0037813357,0.13567232,0.02339436,0.30763653
1711.1452947_150.16357,0.48538715,0.25885794,0.05045434,0.18986025,0.00067032996,0.014769909
1711.1452947_250.16357,0.5814509,0.079534255,0.09688415,0.19277501,0.0005365275,0.048819184
1711.1452947_350.16357,0.33793834,0.03281047,0.30660245,0.28759,0.0005956838,0.03446313
1711.1452947_450.16357,0.31468773,0.43369615,0.15655205,0.082688145,0.0021961431,0.010179778
1711.1452947_50.16357,0.47940618,0.02294144,0.18464181,0.28055793,0.0013816078,0.031071028
1711.1452947_550.16357,0.1044322,0.37232336,0.24327777,0.13545293,0.05494849,0.089565195
1711.1452947_650.16357,0.56769013,0.4222235,0.0004467403,0.00015107427,0.0010305665,0.008458024
1711.1452947_750.16357,0.70033574,0.0380772,0.18797608,0.003606588,0.0030807883,0.066923566
1711.1452947_850.16357,0.2430075,0.56862354,0.0404827,0.00510739,0.051481653,0.09129723
1711.1452947_950.16357,0.67589134,0.10849851,0.10670234,0.0018952528,0.04930056,0.057711948
1811.1452947_-149.83643,0.0238849,0.3012708,0.26480335,0.38561088,0.004882923,0.01954709
1811.1452947_-249.83643,0.030195279,0.03425512,0.20371306,0.5418122,0.15040104,0.039623313
1811.1452947_-349.83643,0.0068229698,0.19622399,0.23259771,0.5338763,0.0031060106,0.027373018
1811.1452947_-449.83643,0.30818444,0.27852073,0.1353282,0.19333759,0.008960187,0.075668804
1811.1452947_-49.83643,0.035829574,0.03092434,0.34635356,0.2543221,0.15065594,0.18191446
1811.1452947_-549.83643,0.26120564,0.027848013,0.033122186,0.12183008,0.06538115,0.4906129
1811.1452947_150.16357,0.3535054,0.2630028,0.03288765,0.13071902,0.033982757,0.18590233
1811.1452947_250.16357,0.3745021,0.30461988,0.08464983,0.100493535,0.051962815,0.08377188
1811.1452947_350.16357,0.28619328,0.4221911,0.03638833,0.17065145,0.06501313,0.019562632
1811.1452947_450.16357,0.21897317,0.08145718,0.3242857,0.23431209,0.08996347,0.05100836
1811.1452947_50.16357,0.42173502,0.1810795,0.1112242,0.17277169,0.017384265,0.09580532
1811.1452947_550.16357,0.06683484,0.21214135,0.30176243,0.3511797,0.013272067,0.054809615
1811.1452947_650.16357,0.35669416,0.15559281,0.14069822,0.18440837,0.028544502,0.13406192
1811.1452947_750.16357,0.34948942,0.032052863,0.28726098,0.29269832,0.0009998255,0.03749856
1811.1452947_850.16357,0.32586184,0.40846327,0.20552684,0.049707517,0.001737739,0.008702776
1811.1452947_950.16357,0.19558543,0.20447199,0.57170165,0.0035501542,0.0045575565,0.020133214
1911.1452947_-149.83643,0.078374945,0.0062516592,0.18760306,0.52029085,0.015509016,0.19197047
1911.1452947_-249.83643,0.15038945,0.13949238,0.06876761,0.3271129,0.13455738,0.17968024
1911.1452947_-349.83643,0.0065419516,0.20592022,0.20025763,0.5407683,0.021816498,0.024695374
1911.1452947_-449.83643,0.12284393,0.012369802,0.19703828,0.6107585,0.015464508,0.04152496
1911.1452947_-49.83643,0.11375565,0.21158142,0.23496534,0.4177741,0.0018035385,0.020119898
1911.1452947_-549.83643,0.2672648,0.25898784,0.051369578,0.11428188,0.021992035,0.2861038
1911.1452947_150.16357,0.040668365,0.16766457,0.22960545,0.48560238,0.010668541,0.06579066
1911.1452947_250.16357,0.26635423,0.13008818,0.15143299,0.2446206,0.0031682933,0.2043357
1911.1452947_350.16357,0.33366048,0.1283725,0.11098875,0.3522897,0.011498007,0.06319057
1911.1452947_450.16357,0.2731182,0.17800778,0.24154876,0.23354948,0.021381224,0.052394602
1911.1452947_50.16357,0.11241129,0.008418305,0.12771535,0.43419632,0.012994354,0.30426434
1911.1452947_550.16357,0.36278838,0.03769602,0.15759824,0.2711626,0.026319781,0.14443494
1911.1452947_650.16357,0.5808981,0.08675887,0.14864604,0.086508386,0.021394223,0.0757944
1911.1452947_750.16357,0.30140576,0.009990147,0.2150007,0.41941705,0.0023468784,0.051839456
1911.1452947_850.16357,0.27861807,0.23430273,0.10581662,0.07341599,0.039554946,0.26829168
1911.1452947_950.16357,0.5118248,0.0026128974,0.3024714,0.012737951,0.037994955,0.13235798
2011.1452947_-149.83643,0.089379475,0.003788095,0.24251075,0.5666445,0.03588758,0.06178963
2011.1452947_-249.83643,0.022280753,0.09396176,0.3401658,0.41685992,0.08967746,0.037054285
2011.1452947_-349.83643,0.13219388,0.061433315,0.3487185,0.3186102,0.003930125,0.13511398
2011.1452947_-449.83643,0.11484021,0.13777539,0.21017948,0.34144548,0.15476914,0.040990256
2011.1452947_-49.83643,0.17687637,0.13697217,0.18647666,0.2690327,0.020452756,0.2101894
2011.1452947_-549.83643,0.120344974,0.10535016,0.056540683,0.23099612,0.06540257,0.42136553
2011.1452947_150.16357,0.057560775,0.16664831,0.15531304,0.4366402,0.009972028,0.17386565
2011.1452947_250.16357,0.0072112856,0.014975857,0.19261037,0.49871472,0.015827786,0.27066
2011.1452947_350.16357,0.09591116,0.19672152,0.2088482,0.42879444,0.0028306972,0.066893965
2011.1452947_450.16357,0.2720495,0.08917018,0.21188869,0.35288456,0.051883027,0.022124032
2011.1452947_50.16357,0.045159545,0.09606533,0.15987249,0.40390787,0.15515032,0.13984448
2011.1452947_550.16357,0.3653603,0.014870263,0.24063133,0.22929764,0.05700491,0.09283552
2011.1452947_650.16357,0.08714219,0.19142494,0.32027033,0.35216787,0.031842817,0.017151909
2011.1452947_750.16357,0.22079928,0.21614225,0.0928953,0.14960341,0.086350575,0.23420921
2011.1452947_850.16357,0.22886309,0.2480134,0.20767792,0.18024541,0.037608735,0.09759145
2011.1452947_950.16357,0.18322434,0.1886484,0.397044,0.015747428,0.09034317,0.12499267
2111.1452947_-149.83643,0.34269089,0.19422412,0.14537966,0.24735889,0.034597438,0.03574896
2111.1452947_-249.83643,0.2690141,0.04432446,0.3253939,0.28612718,0.0024331782,0.07270724
2111.1452947_-349.83643,0.07103217,0.31029513,0.28866768,0.26327926,0.034699608,0.032026105
2111.1452947_-449.83643,0.13509984,0.36367765,0.09629473,0.23245364,0.13056105,0.04191304
2111.1452947_-49.83643,0.0397201,0.21463674,0.3703605,0.36191955,0.00049372733,0.012869397
2111.1452947_-549.83643,0.29705516,0.22013414,0.073850155,0.27771968,0.041090317,0.09015056
2111.1452947_150.16357,0.27197585,0.14571507,0.121733494,0.31587264,0.1331153,0.01158765
2111.1452947_250.16357,0.15051141,0.16488658,0.15665743,0.5193197,0.00043118128,0.008193701
2111.1452947_350.16357,0.10601672,0.036058627,0.1727877,0.5382032,0.0033405018,0.14359328
2111.1452947_450.16357,0.1283731,0.20810913,0.19315144,0.32837275,0.0045425864,0.13745092
2111.1452947_50.16357,0.12285334,0.120498374,0.18450762,0.34736893,0.1870429,0.03772892
2111.1452947_550.16357,0.17244427,0.011390785,0.095210426,0.3264023,0.049288727,0.3452635
2111.1452947_650.16357,0.044374518,0.25973234,0.230922,0.4284945,0.02967012,0.006806495
2111.1452947_750.16357,0.2305109,0.13320415,0.30465707,0.28548434,0.036105517,0.010038054
2111.1452947_850.16357,0.036120623,0.05891397,0.091499366,0.07985791,0.11790432,0.61570376
2111.1452947_950.16357,0.004404777,0.118401244,0.031122549,0.01892958,0.15711354,0.6700283
2211.1452947_-149.83643,0.40964645,0.28626493,0.082978666,0.17742026,0.0049195644,0.03877011
2211.1452947_-249.83643,0.16675551,0.0064867567,0.2171591,0.20555568,0.038671594,0.3653713
2211.1452947_-349.83643,0.26441655,0.017045587,0.26166663,0.37960032,0.024184553,0.053086463
2211.1452947_-449.83643,0.13154328,0.35460815,0.20820148,0.2621056,0.012455758,0.031085731
2211.1452947_-49.83643,0.2380919,0.28514177,0.17753091,0.2519448,0.01818614,0.029104454
2211.1452947_-549.83643,0.40834534,0.029657485,0.22057821,0.2078814,0.041948587,0.091588974
2211.1452947_150.16357,0.18531664,0.012311946,0.27473664,0.39264703,0.095253296,0.039734453
2211.1452947_250.16357,0.09469096,0.24984147,0.13590257,0.453058,0.026102617,0.04040436
2211.1452947_350.16357,0.010098427,0.05871596,0.16850321,0.53287697,0.06036346,0.16944195
2211.1452947_450.16357,0.18517849,0.109164,0.1754224,0.50819606,0.0023856629,0.01965341
2211.1452947_50.16357,0.31426612,0.10344049,0.09360688,0.30691192,0.09376287,0.088011704
2211.1452947_550.16357,0.015116935,0.0037702853,0.2719765,0.66971916,0.005523369,0.033893786
2211.1452947_650.16357,0.09941527,0.09678756,0.21596898,0.51564306,0.046419106,0.025765968
2211.1452947_750.16357,0.22136338,0.10384708,0.15999056,0.50565886,0.00028761936,0.008852478
2211.1452947_850.16357,0.15899771,0.013568219,0.053788956,0.050479066,0.13415529,0.58901083
2211.1452947_950.16357,0.012370758,0.107185796,9.827039e-05,1.3305255e-05,0.051882874,0.82844895
2311.1452947_-149.83643,0.4437567,0.23275223,0.16032769,0.1101311,0.0033165207,0.049715802
2311.1452947_-249.83643,0.1502626,0.21922477,0.22126907,0.09733317,0.016539166,0.29537126
2311.1452947_-349.83643,0.3244336,0.025131844,0.35256603,0.23756306,0.018914973,0.041390527
2311.1452947_-449.83643,0.27138144,0.07844908,0.35118714,0.18674488,0.041149493,0.071087934
2311.1452947_-49.83643,0.03576994,0.16353117,0.2928812,0.2932068,0.029941227,0.18466961
2311.1452947_-549.83643,0.24307534,0.43722954,0.121107414,0.08669047,0.07532361,0.03657366
2311.1452947_150.16357,0.3151108,0.35305697,0.16246551,0.15943988,0.0020447175,0.007882145
2311.1452947_250.16357,0.04070353,0.09954818,0.17696488,0.33433765,0.116614304,0.2318315
2311.1452947_350.16357,0.26839593,0.0851005,0.1380008,0.41680932,0.057278503,0.034414984
2311.1452947_450.16357,0.082099736,0.019484874,0.08302349,0.38893414,0.16430877,0.26214907
2311.1452947_50.16357,0.05148521,0.15217948,0.26365045,0.39058307,0.1296883,0.012413498
2311.1452947_550.16357,0.14001471,0.047475558,0.14388664,0.5292065,0.0022206542,0.1371959
2311.1452947_650.16357,0.19189271,0.0020198291,0.14090943,0.5907003,0.022959955,0.051517714
2311.1452947_750.16357,0.03748968,0.0027006576,0.18661346,0.7420418,0.0031570946,0.027997311
2311.1452947_850.16357,0.120651096,0.3217584,0.15644868,0.23756172,0.0081529785,0.15542714
2311.1452947_950.16357,0.18443535,0.15189946,0.1938542,0.16303307,0.07746982,0.22930805
2411.1452947_-149.83643,0.19183375,0.026718274,0.25147817,0.2365796,0.07502781,0.21836242
2411.1452947_-249.83643,0.024392879,0.09256388,0.24642251,0.30393568,0.1653954,0.16728961
2411.1452947_-349.83643,0.20026144,0.29923707,0.19470552,0.21039498,0.067374274,0.028026765
2411.1452947_-449.83643,0.3250737,0.022523198,0.2762844,0.2483004,0.08852415,0.03929416
2411.1452947_-49.83643,0.27776086,0.034494877,0.15890598,0.22652015,0.05430823,0.24800986
2411.1452947_-549.83643,0.2559868,0.19449045,0.032647368,0.08876785,0.02134012,0.4067674
2411.1452947_150.16357,0.060383935,0.11720171,0.18112512,0.31875375,0.094683446,0.22785212
2411.1452947_250.16357,0.1961703,0.015763119,0.18992063,0.43314075,0.10886589,0.056139316
2411.1452947_350.16357,0.121551715,0.0057416926,0.17656536,0.37137532,0.02502881,0.29973707
2411.1452947_450.16357,0.15238285,0.63445157,0.058629718,0.09967666,0.011723375,0.043135855
2411.1452947_50.16357,0.007930168,0.006434311,0.27637556,0.3940005,0.17364167,0.14161785
2411.1452947_550.16357,0.055967752,0.0033654843,0.19498019,0.71548396,0.0053510503,0.024851535
2411.1452947_650.16357,0.24152341,0.18459421,0.087422125,0.32264027,0.0512125,0.11260747
2411.1452947_750.16357,0.20315409,0.016479708,0.1578583,0.5861413,0.0009662989,0.03540034
2411.1452947_850.16357,0.10599126,0.052803546,0.20497002,0.5892854,0.0031440002,0.043805804
2411.1452947_950.16357,0.200283,0.42171937,0.07996448,0.27798164,0.0016901647,0.018361319
911.1452947_-149.83643,0.24324465,0.29367596,0.08006215,0.05802749,0.08461042,0.24037936
911.1452947_-249.83643,0.19581246,0.38527164,0.088093475,0.099868976,0.0983309,0.1326226
911.1452947_-349.83643,0.023093902,0.36737353,0.31196886,0.2701369,0.0040316177,0.023395251
911.1452947_-449.83643,0.10400806,0.29632184,0.23103054,0.14602712,0.11274668,0.10986572
911.1452947_-49.83643,0.21045032,0.21364725,0.18318133,0.28019804,0.096088395,0.01643467
911.1452947_-549.83643,0.5474895,0.10663414,0.19739251,0.08190698,0.0025136534,0.064063154
911.1452947_150.16357,0.35694024,0.14255527,0.17400342,0.2719673,0.027917536,0.026616346
911.1452947_250.16357,0.19835564,0.058919158,0.18282594,0.45310098,0.063107096,0.04369116
911.1452947_350.16357,0.34284583,0.08013456,0.19427063,0.27604547,0.03671942,0.06998407
911.1452947_450.16357,0.13895307,0.33646098,0.08972774,0.22823568,0.036914207,0.16970837
911.1452947_50.16357,0.30400515,0.124825366,0.19953962,0.30334175,0.030021956,0.038266186
911.1452947_550.16357,0.31687197,0.17565492,0.083706446,0.3718342,0.005850514,0.04608193
911.1452947_650.16357,0.2653521,0.16077682,0.13300174,0.35962525,0.009238851,0.07200523
911.1452947_750.16357,0.14284422,0.0053535965,0.20075503,0.55985534,0.022187311,0.06900447
911.1452947_850.16357,0.2653631,0.021225441,0.10086477,0.5056489,0.009006396,0.09789137
911.1452947_950.16357,0.34798893,0.031996783,0.14001861,0.4349083,0.0008537014,0.044233564
-1858.421126_-1496.041291,0.015433503,0.09202945,0.13012834,0.16489814,0.052392296,0.5451183
-1858.421126_-1596.041291,0.1858024,0.094944514,0.15174282,0.18310466,0.053379487,0.33102608
-1858.421126_-1696.041291,0.15369608,0.20790146,0.10632514,0.09416641,0.044263322,0.3936477
-1858.421126_-1796.041291,0.09968079,0.40315914,0.2566494,0.22358942,0.0005804019,0.016340856
-1858.421126_-1896.041291,0.2317935,0.059099704,0.24162681,0.34002078,0.09352018,0.033939023
-1858.421126_-1996.041291,0.004117002,0.23183171,0.23274714,0.36532617,0.018794356,0.14718364
-1858.421126_-2096.041291,0.24881797,0.035890874,0.1543631,0.33477172,0.04407365,0.18208274
-1858.421126_-2196.041291,0.0071876906,0.303178,0.19985706,0.45832455,0.0036910234,0.02776165
-1858.421126_-2296.041291,0.2383531,0.114804976,0.19239244,0.18324433,0.11108116,0.16012403
-1858.421126_-2396.041291,0.22578742,0.11900834,0.20892023,0.16764739,0.12731352,0.15132314
-1858.421126_-2496.041291,0.30142346,0.29513156,0.16074851,0.0951107,0.11451999,0.03306572
-1858.421126_-2596.041291,0.29967168,0.1318591,0.14328648,0.16452628,0.056404375,0.20425214
-1858.421126_-2696.041291,0.20971039,0.22911704,0.15433091,0.24468368,0.018731626,0.14342637
-1858.421126_-2796.041291,0.17570119,0.21576105,0.17585939,0.1280705,0.033246916,0.2713609
-1858.421126_-2896.041291,0.11817815,0.0049937083,0.2714182,0.18430406,0.05710651,0.36399928
-1858.421126_-2996.041291,0.80778307,0.08805952,0.008666984,0.03242095,0.008585802,0.054483667
-1958.421126_-1496.041291,0.314825,0.09399795,0.14693455,0.1889861,0.04332163,0.21193472
-1958.421126_-1596.041291,0.17863424,0.07493549,0.019700175,0.03199666,0.07864305,0.6160904
-1958.421126_-1696.041291,0.0060987975,0.06503442,0.02791646,0.013236614,0.069609106,0.8181047
-1958.421126_-1796.041291,0.18113464,0.24466774,0.07387591,0.09835049,0.14944549,0.2525257
-1958.421126_-1896.041291,0.29794428,0.29754674,0.11614947,0.23297317,0.02159221,0.033794146
-1958.421126_-1996.041291,0.41818774,0.099294536,0.14062242,0.31341335,0.0017618217,0.02672007
-1958.421126_-2096.041291,0.18313013,0.22550075,0.1183573,0.421674,0.020548124,0.03078975
-1958.421126_-2196.041291,0.24276392,0.0028606143,0.14382055,0.36116004,0.0877668,0.16162804
-1958.421126_-2296.041291,0.28646255,0.006422214,0.1986145,0.38416994,0.0124752885,0.11185557
-1958.421126_-2396.041291,0.10912385,0.056134485,0.23817143,0.36449158,0.025912585,0.20616609
-1958.421126_-2496.041291,0.2175503,0.2729191,0.057313457,0.16727017,0.08877119,0.19617578
-1958.421126_-2596.041291,0.55941576,0.03255705,0.13967648,0.1556935,0.04438546,0.06827175
-1958.421126_-2696.041291,0.15806988,0.21304668,0.18655488,0.15701403,0.074833706,0.21048081
-1958.421126_-2796.041291,0.33552247,0.16103323,0.11342245,0.10636225,0.10866145,0.17499812
-1958.421126_-2896.041291,0.17322014,0.18016635,0.1640004,0.14518839,0.042312853,0.29511186
-1958.421126_-2996.041291,0.3138031,0.1338965,0.17678005,0.26598716,0.04500698,0.06452621
-2058.421126_-1496.041291,0.18507025,0.13644756,0.17485034,0.29217154,0.014119913,0.19734044
-2058.421126_-1596.041291,0.0018082045,0.003988488,0.06093813,0.021717751,0.09022517,0.82132226
-2058.421126_-1696.041291,0.049846303,0.03036058,0.009745416,0.0023691808,0.14381565,0.76386285
-2058.421126_-1796.041291,0.36614394,0.011148702,0.12917963,0.23340367,0.05835743,0.20176667
-2058.421126_-1896.041291,0.19303365,0.10986701,0.106982656,0.22230864,0.08828731,0.27952075
-2058.421126_-1996.041291,0.08546085,0.10384727,0.21190952,0.5442526,0.006439315,0.048090514
-2058.421126_-2096.041291,0.4134283,0.15201329,0.10688177,0.27618727,0.010891184,0.040598154
-2058.421126_-2196.041291,0.24972183,0.1718379,0.16119815,0.23629563,0.16294558,0.018000932
-2058.421126_-2296.041291,0.06319505,0.004132613,0.281535,0.58802027,0.014282119,0.0488349
-2058.421126_-2396.041291,0.48604563,0.0071511017,0.10407644,0.20125033,0.12850317,0.07297328
-2058.421126_-2496.041291,0.08741541,0.011737879,0.19326536,0.29526004,0.120596655,0.29172465
-2058.421126_-2596.041291,0.1866857,0.15510233,0.27194968,0.26948133,0.094444096,0.022336854
-2058.421126_-2696.041291,0.032858744,0.002699397,0.28324515,0.3150542,0.032978598,0.3331639
-2058.421126_-2796.041291,0.1391898,0.10369435,0.23605517,0.25461555,0.04883513,0.21761005
-2058.421126_-2896.041291,0.040121708,0.088070996,0.3500956,0.46035385,0.0343487,0.027009135
-2058.421126_-2996.041291,0.20412154,0.0347804,0.24012151,0.286613,0.037648927,0.19671468
-2158.421126_-1496.041291,0.25196618,0.13672851,0.28884685,0.16694804,0.115516275,0.03999416
-2158.421126_-1596.041291,0.14043617,0.23392159,0.14524406,0.16874348,0.044695657,0.26695907
-2158.421126_-1696.041291,0.1294309,0.046931233,0.14389029,0.11945494,0.12501784,0.4352748
-2158.421126_-1796.041291,0.035748634,0.1609224,0.2025489,0.29170638,0.0944618,0.21461192
-2158.421126_-1896.041291,0.1325814,0.17782144,0.11564771,0.2809991,0.088011555,0.20493883
-2158.421126_-1996.041291,0.12285335,0.025983851,0.2033825,0.5891035,0.03327101,0.025405772
-2158.421126_-2096.041291,0.09808852,0.011627664,0.255386,0.57456326,0.004067199,0.056267366
-2158.421126_-2196.041291,0.18228778,0.14078474,0.11811897,0.3042276,0.021306451,0.23327449
-2158.421126_-2296.041291,0.09585546,0.08866343,0.22144847,0.47857723,0.09198396,0.023471406
-2158.421126_-2396.041291,0.454642,0.21394528,0.09340926,0.13695893,0.0061429283,0.09490167
-2158.421126_-2496.041291,0.038090732,0.12041065,0.21013555,0.3290584,0.0567625,0.24554217
-2158.421126_-2596.041291,0.1549387,0.0023221932,0.24584128,0.49868026,0.05460063,0.043616947
-2158.421126_-2696.041291,0.112360805,0.010986661,0.20116773,0.3102091,0.12735203,0.23792364
-2158.421126_-2796.041291,0.082957126,0.11966054,0.2673455,0.4599077,0.020919187,0.04920996
-2158.421126_-2896.041291,0.19249867,0.18759054,0.13824603,0.41620025,0.025183005,0.040281463
-2158.421126_-2996.041291,0.2501594,0.011731513,0.19153275,0.3006555,0.044944655,0.20097615
-2258.421126_-1496.041291,0.32708937,0.094076976,0.35939348,0.039360102,0.012761377,0.16731872
-2258.421126_-1596.041291,0.29323697,0.15766707,0.16778938,0.12864673,0.067863464,0.18479642
-2258.421126_-1696.041291,0.25041243,0.1972694,0.35695246,0.12641154,0.04108561,0.027868574
