barcode,Astrocyte,Endothelial,Excitatory,Inhibitory,Microglia,OD
1479.730793_3630.950073,0.04365129670279616,0.07206510444533387,0.19317552863624673,0.3520790415309794,0.036363009699809774,0.30266601898483364
1479.730793_3730.950073,0.04366113939636673,0.08205588407832656,0.2779565159390735,0.24766821948817308,0.03591818889819933,0.3127400521998612
1479.730793_3830.950073,0.05699132013836476,0.10922274486491443,0.2764014097859794,0.18995855799115374,0.03928339018516467,0.32814257703442373
1479.730793_3930.950073,0.062465085566396295,0.1387193665664961,0.26866282284969767,0.05264854602965844,0.05141775645933757,0.426086422528415
1479.730793_4030.950073,0.08438420103381337,0.1016222825384672,0.3121009640807731,0.11582659258865136,0.05237204181065492,0.3336939179476397
1479.730793_4130.950073,0.046632683700360326,0.09252395641149627,0.17121767648316286,0.03327177459204193,0.033676181773913134,0.6226777270390259
1479.730793_4230.950073,0.0015427858220847502,0.0027072545205763477,0.015417436649180384,0.0010958205925469394,0.0010862125347271038,0.9781504898808835
1579.730793_2730.950073,0.09039054662182745,0.11602615693398576,0.22826470174586835,0.12515165504776335,0.059882129752580136,0.3802848098979762
1579.730793_2830.950073,0.07818978587829037,0.17277859682147,0.22008081145810887,0.028423968200409856,0.06872703832819584,0.43179979931352364
1579.730793_2930.950073,0.08237198963716495,0.15635678560609537,0.2733070127635412,0.025916286687522567,0.07208613636205859,0.3899617889436177
1579.730793_3030.950073,0.07418339670817505,0.11799602687543392,0.334339051558775,0.03556288871117191,0.05964368056079707,0.3782749555856488
1579.730793_3130.950073,0.11001905946356726,0.13721808126727958,0.2615722986391128,0.06646174245289717,0.05022254082474093,0.37450627735240405
1579.730793_3230.950073,0.06301758968805574,0.09131089696221935,0.4025077353285376,0.06265981625444099,0.04703282021401383,0.3334711415527307
1579.730793_3330.950073,0.047754816040375174,0.15306952280430736,0.28773839327296274,0.066177942444062,0.041440668829976574,0.4038186566083164
1579.730793_3430.950073,0.0610128736366955,0.10508294205876842,0.3016694161123694,0.12119760606559644,0.05704510451250923,0.35399205761406183
1579.730793_3530.950073,0.06291194795834022,0.10296614136551387,0.28999080716688325,0.13560687948568412,0.050869277979513516,0.3576549460440639
1579.730793_3630.950073,0.05372456980998868,0.1600104357317468,0.24401642154895314,0.1553131954583023,0.046722488280113925,0.3402128891708956
1579.730793_3730.950073,0.061828112063209505,0.09752226824327083,0.2691619829720696,0.058152261103870055,0.04982820813180518,0.4635071674857754
1579.730793_3830.950073,0.04628454973752924,0.07594346471452434,0.2592812906641226,0.251858783105851,0.038654224088284284,0.3279776876896876
1579.730793_3930.950073,0.05266512667217023,0.10975407047748943,0.26701197194439974,0.18052254593414627,0.04709466656431816,0.34295161840747646
1579.730793_4030.950073,0.06701265500913912,0.07920372567638873,0.21237617321052846,0.1457571576964084,0.038190161784863876,0.45746012662267216
1579.730793_4130.950073,0.0783288987641934,0.1018195317407166,0.2804541106500655,0.07816482914335762,0.05221308676352852,0.40901954293813847
1579.730793_4230.950073,0.025027782095544116,0.06189937184930934,0.09681445014041967,0.008760115052839131,0.02147314056989992,0.7860251402919881
1679.730793_2730.950073,0.09849643558486192,0.16292490627580586,0.26508177778882147,0.03198660059847485,0.09625954750220439,0.34525073224983116
1679.730793_2830.950073,0.060204631541395846,0.09899107588835132,0.20793997159551728,0.15818800479171274,0.04135531423907914,0.4333210019439439
1679.730793_2930.950073,0.07611748512075167,0.13942200010257358,0.32410312957403137,0.045337509526441264,0.051771155919590806,0.36324871975661055
1679.730793_3030.950073,0.10020799686197286,0.13035293281021987,0.28352430411444507,0.06141376880179032,0.0426921077438756,0.381808889667697
1679.730793_3130.950073,0.05702667736411651,0.12775320299757198,0.2903234883716624,0.09882603425481977,0.0455106886223371,0.380559908389491
1679.730793_3230.950073,0.053599810690545334,0.11282654405164709,0.25825423379442336,0.06286109386867947,0.041360006851897856,0.47109831074280734
1679.730793_3330.950073,0.07656925574722408,0.14602986406193819,0.2866809359099103,0.05945069451996474,0.05090807331259239,0.3803611764483707
1679.730793_3430.950073,0.0647749630840782,0.10486778289765716,0.26621061490840514,0.11221963887109154,0.044403226170563394,0.40752377406820567
1679.730793_3530.950073,0.0674159131272212,0.11996271461232755,0.23432382615617986,0.1286271029466256,0.04357815439909047,0.40609228875855585
1679.730793_3630.950073,0.06319667819754679,0.11332618670553027,0.30842156158660466,0.13545899095569666,0.042593310377949375,0.3370032721766718
1679.730793_3730.950073,0.07978250739702453,0.10365099305377722,0.3413800378629375,0.045998877246189236,0.052671308626066664,0.3765162758140059
1679.730793_3830.950073,0.060826714850695615,0.08202090348169944,0.21682579730137352,0.20245400362459667,0.039504936284500185,0.3983676444571365
1679.730793_3930.950073,0.059604784217804706,0.09961033745917351,0.2551973621387855,0.10731519669258396,0.05362493448452858,0.4246473850071214
1679.730793_4030.950073,0.09654305191495907,0.13201123567937004,0.1892591562486959,0.03831710587944657,0.04874212880980015,0.4951273214677281
1679.730793_4130.950073,0.09897207873416446,0.20647822238451793,0.16217407594094965,0.02297822304327133,0.04809396962590462,0.46130343027119247
1679.730793_4230.950073,0.06306725697231935,0.055433078339045795,0.09875128926611507,0.010634057843742634,0.021086068580846228,0.751028248997928
1779.730793_2730.950073,0.08474341121651252,0.18124802488362465,0.23576026827180727,0.04459573746032601,0.0780401841420339,0.37561237402569586
1779.730793_2830.950073,0.04779452229666563,0.08417232623959944,0.23308634492234362,0.25751007116738267,0.03787301363877811,0.3395637217352312
1779.730793_2930.950073,0.0615478633082781,0.09829830243212535,0.33159626541475024,0.04589571255599741,0.04839294793299019,0.41426890835585684
1779.730793_3030.950073,0.054177936569614775,0.08111488310452103,0.3849614314459879,0.0881076611039463,0.03908514622656818,0.35255294154936295
1779.730793_3130.950073,0.04294569361857412,0.07564991321532208,0.3023140087205519,0.20369401198626635,0.03730602381515695,0.33809034864412885
1779.730793_3230.950073,0.057252023194371664,0.14879139415443426,0.28941911811459176,0.07069972060341702,0.04657704258684652,0.38726070134633817
1779.730793_3330.950073,0.05303085961418451,0.10687043140207873,0.3193323589520125,0.09360896987890618,0.04734777314691691,0.37980960700590033
1779.730793_3430.950073,0.05784335595504528,0.11303293673919912,0.3616637777713412,0.08944132465885846,0.04543533064579148,0.33258327422976347
1779.730793_3530.950073,0.0710277143215239,0.10128857924204626,0.3567966730828484,0.06927816358788652,0.05430994210374808,0.34729892766194614
1779.730793_3630.950073,0.06046098494621787,0.09778373717039349,0.29362585943603625,0.16681479323260107,0.049367123143878006,0.33194750207087476
1779.730793_3730.950073,0.08633776234784175,0.13642695863522303,0.24500907937010355,0.0886168916047723,0.059228392764454636,0.3843809152776073
1779.730793_3830.950073,0.10505214088465861,0.11027366036279881,0.2577874209860873,0.10666568200615939,0.042157557002601834,0.3780635387576964
1779.730793_3930.950073,0.09752228838455226,0.1143916036072656,0.24897112470907368,0.08284299283652773,0.049194367133546114,0.40707762332903635
1779.730793_4030.950073,0.12681129241225816,0.11925390217111913,0.21352737478075004,0.06864970011741207,0.058531688012081765,0.41322604250637807
1779.730793_4130.950073,0.134528033311226,0.19021375046139413,0.24290856644982114,0.014190704958755197,0.07954238509703296,0.33861655972177157
1779.730793_4230.950073,0.1676873861435967,0.1309200392195548,0.17105796262837636,0.01276105559836846,0.06664876738867852,0.4509247890214259
1879.730793_2730.950073,0.1446194752320339,0.17498680228534447,0.2233720187523816,0.011021013806830897,0.13188395113498172,0.3141167387884285
1879.730793_2830.950073,0.06476036453341465,0.11511552991820605,0.30712330608489935,0.042586200778595394,0.0573676197552158,0.41304697892966885
1879.730793_2930.950073,0.07172015289175311,0.14312368737185177,0.29112366638652887,0.026176630399950957,0.05756603191917578,0.41028983103074096
1879.730793_3030.950073,0.05588556366700898,0.11569593752731146,0.30799473680045464,0.05727691974192276,0.048782967976504416,0.41436387428679683
1879.730793_3130.950073,0.06256159593211581,0.09502144956181247,0.31572389431749576,0.06928629446253493,0.045859292234032685,0.41154747349201004
1879.730793_3230.950073,0.06189570489074672,0.11768516152248278,0.3058579808274984,0.0434182527335246,0.05217032311687974,0.4189725769088677
1879.730793_3330.950073,0.08667239497816742,0.13818325571960424,0.2868652954632114,0.03806633667480354,0.05401590424876235,0.3961968129154508
1879.730793_3430.950073,0.08041634849119259,0.15060990183369927,0.2742843211091225,0.04537953708874984,0.06229261680637237,0.38701727467086305
1879.730793_3530.950073,0.10530873896775049,0.11407923330404672,0.25672952152824324,0.08399884350813208,0.0533210603268011,0.3865626023650269
1879.730793_3630.950073,0.05735096054566684,0.09826549536260967,0.30786970429837335,0.1260223936190088,0.04644025750727547,0.36405118866706393
1879.730793_3730.950073,0.07264114793563811,0.17753647220542845,0.28178997030530867,0.030718393170545442,0.06662606606624719,0.37068795031683527
1879.730793_3830.950073,0.14809829601567986,0.17672420406385747,0.20566025615765535,0.02017075234054051,0.07250575801918452,0.37684073340308377
1879.730793_3930.950073,0.108637710424597,0.1682229049106564,0.2864255312564168,0.011621900247684882,0.12044331967304449,0.30464863348760085
1879.730793_4030.950073,0.14811513153850536,0.18397243432621826,0.1967639381008766,0.00871982068048898,0.15909814546853965,0.3033305298853723
1879.730793_4230.950073,0.2613920403925012,0.165338256125423,0.16219809920655115,0.008385287700583343,0.09217508241420307,0.31051123416073784
1979.730793_2730.950073,0.09668055259206852,0.14343550866208424,0.12191472730519354,0.010169969792630525,0.05116479709852236,0.5766344445495006
1979.730793_2830.950073,0.09271093601594418,0.18639349097880473,0.2720770262987363,0.020445009921638238,0.07804422212095281,0.3503293146639239
1979.730793_2930.950073,0.08920429611795867,0.15149528614317648,0.2810301567004963,0.02567510772035498,0.0786294713707266,0.37396568194728746
1979.730793_3030.950073,0.06744105485235959,0.11775757451653517,0.2961488596326349,0.03975144881230493,0.05809284573745404,0.42080821644871175
1979.730793_3130.950073,0.06844842339393839,0.1169144279002536,0.30896151347855144,0.030269662409036818,0.05964262628405702,0.41576334653416436
1979.730793_3230.950073,0.09363046792853302,0.2322258585676885,0.2113587601793908,0.022036096193750115,0.060118143491940855,0.3806306736386974
1979.730793_3330.950073,0.15550509282241196,0.12443120826617582,0.25393041542743877,0.036435367044206086,0.06381808336464209,0.3658798330751238
1979.730793_3430.950073,0.11350895363313471,0.15091743567135774,0.25642753250275263,0.02969493031068425,0.06240397991809541,0.38704716796397554
1979.730793_3530.950073,0.07759258016884084,0.12537148167510118,0.2035370056771596,0.017493702712576664,0.06865062794793694,0.5073546018183839
1979.730793_3630.950073,0.09527084931883535,0.13803498976300835,0.2664975046211109,0.035317903287988846,0.0661959212646296,0.39868283174442753
1979.730793_3730.950073,0.09696136912509104,0.14790055737935368,0.26142959802893245,0.04201614949526529,0.0619849042653277,0.38970742170602984
1979.730793_3830.950073,0.1222710992951458,0.1590248371248326,0.23783561965903754,0.02714784247230286,0.08884396208937971,0.3648766393593035
1979.730793_3930.950073,0.14059778301462636,0.18280407056461892,0.23022635928208066,0.01253069826149586,0.13928758359519233,0.29455350528198554
1979.730793_4230.950073,0.17773052643073417,0.159422728874593,0.18876379570885204,0.009710298087650142,0.10280267083195967,0.36156998006621127
2079.730793_2730.950073,0.01227356486020341,0.02064192263761071,0.034745857416571276,0.002404175997332748,0.009855496052179474,0.9200789830361027
2079.730793_2830.950073,0.05476686643884903,0.08882867987027285,0.26349515494324227,0.1787555981103882,0.04471615503135748,0.3694375456058893
2079.730793_2930.950073,0.058255366423442326,0.09761927839906312,0.3430540889928763,0.07318194153433524,0.04298763087417519,0.3849016937761068
2079.730793_3030.950073,0.04169295962652114,0.059729301114832316,0.27971930422159985,0.28377406136834626,0.03060772577178482,0.30447664789691575
2079.730793_3130.950073,0.03968998902529019,0.07771170378299792,0.3480019691245417,0.16584149750585034,0.03629628635677253,0.3324585542045459
2079.730793_3230.950073,0.02700243421631586,0.05333759629785865,0.21157022022171576,0.4481692389221913,0.023597612108909455,0.2363228982330089
2079.730793_3330.950073,0.036000605882999547,0.06390712193273694,0.2934696724544377,0.2384026381740627,0.03151947105940832,0.33670049049635287
2079.730793_3430.950073,0.05831231073175832,0.09114165932222544,0.3315021805756056,0.1104235094423226,0.04553661107611552,0.3630837288519735
2079.730793_3530.950073,0.06323020878665639,0.11648934162707379,0.3362440931189958,0.06242759569553891,0.06282386710865696,0.35878489366307637
2079.730793_3630.950073,0.06432007065645062,0.10860699218486673,0.281546217964071,0.12224363693163824,0.05055312770756576,0.37272995455540825
2079.730793_3730.950073,0.08878501208432095,0.14573379096531527,0.2435808557487203,0.06669470232586325,0.06113112127057785,0.3940745176052019
2079.730793_3830.950073,0.065911979773167,0.2483713517749918,0.17619524318466745,0.1048845860304781,0.04206527377882463,0.36257156545787106
2079.730793_3930.950073,0.07770442430641128,0.1329915132936479,0.23501167759697322,0.11550966109760445,0.05226645796816352,0.3865162657371992
2079.730793_4030.950073,0.14605106117460984,0.12785156037371667,0.23021916190486233,0.060330541818879216,0.06732047212677239,0.36822720260115965
2079.730793_4130.950073,0.10667193445743026,0.11002674340286654,0.1345445176921377,0.021240566139040486,0.05414447163289895,0.573371766675624
2079.730793_4230.950073,0.09512954872490462,0.09477471796002358,0.4054951602047005,0.01929052749350775,0.04602409861529348,0.3392859470015686
2179.730793_2730.950073,0.012906916572365713,0.024972587002228163,0.03864405401951032,0.0027014614314506994,0.010757987857247206,0.9100169931171975
2179.730793_2830.950073,0.05738550045035125,0.08239723628843407,0.2373974160064725,0.2453661471117572,0.04123852501379434,0.3362151751291913
2179.730793_2930.950073,0.08499949210571738,0.12048967571185552,0.29991642443575806,0.056314600283892416,0.0539044163473736,0.38437539111540425
2179.730793_3030.950073,0.059120973458896595,0.09914883337210928,0.30948319225534127,0.10073682567255743,0.050033534495368584,0.3814766407457277
2179.730793_3130.950073,0.04995716708071689,0.09497317549351661,0.3198051365929484,0.14577329208320974,0.04163113515222945,0.34786009359737974
2179.730793_3230.950073,0.05195675558478886,0.10766935801038666,0.3284886028389622,0.1132681660781628,0.04566809924915729,0.3529490182385423
2179.730793_3330.950073,0.06493259159818476,0.08699963720935823,0.3263378013710151,0.06353641476599042,0.042952922433707845,0.41524063262174504
2179.730793_3430.950073,0.0592274032443642,0.10445132854097128,0.27980831883730134,0.1086473228029702,0.05277134407450781,0.39509428249988454
2179.730793_3530.950073,0.054145842271974796,0.08292821707724428,0.3776609307560298,0.11694065831865859,0.041283863875049925,0.3270404877010423
2179.730793_3630.950073,0.07375214299537339,0.08967761692780435,0.34724929609061317,0.0962757365483644,0.045333360032382114,0.34771184740546357
2179.730793_3730.950073,0.08279564527784226,0.11325897916073409,0.3026549300772514,0.053787690122097505,0.05707508508128169,0.390427670280792
2179.730793_3830.950073,0.11450039684519847,0.11618988692251524,0.25138780511486036,0.0732216705587932,0.06065557338597202,0.3840446671726598
2179.730793_3930.950073,0.08783932756126649,0.20225530200725364,0.23214057638861654,0.07149605330208994,0.06025211896142619,0.3460166217793473
2179.730793_4030.950073,0.12389174957778304,0.13374668346667937,0.1938530304246835,0.02917525383790339,0.05352563718263612,0.4658076455103145
2179.730793_4130.950073,0.07428335824846552,0.1827402730917134,0.13730318829664412,0.008244227694930094,0.06256325199874377,0.5348657006695025
2179.730793_4230.950073,0.06865226224822797,0.0808980799322005,0.13401961931973436,0.01038024574651964,0.03916578458320582,0.66688400817011
2279.730793_2730.950073,0.18334160866963214,0.06560337587794181,0.08578553216988828,0.008603568304084142,0.03214552785710645,0.6245203871213465
2279.730793_2830.950073,0.1024414221867088,0.09239270001581378,0.2108663149170944,0.19075580387904567,0.04654763610531884,0.35699612289601723
2279.730793_2930.950073,0.08064584212077486,0.10799505457216046,0.21193508720665072,0.043971443311493615,0.05334382247934592,0.5021087503095744
2279.730793_3030.950073,0.05046712770332839,0.0847161908917564,0.3870132666242241,0.04058660478582915,0.04120902505211038,0.39600778494275096
2279.730793_3130.950073,0.05948448161105525,0.09803873929183964,0.28451485689709566,0.07174327288120777,0.045589013106193906,0.44062963621260615
2279.730793_3230.950073,0.05730038948013783,0.09736123453630235,0.37722896755822644,0.07821642119030794,0.03737836347448725,0.3525146237605373
2279.730793_3330.950073,0.0748593722363163,0.10160127498574521,0.3561136109168831,0.06089129304893573,0.05231867009036394,0.35421577872175264
2279.730793_3430.950073,0.05493130505455642,0.12211706550981419,0.33086646737333464,0.0601405721298869,0.05157073937600534,0.3803738505564028
2279.730793_3530.950073,0.06032846171966753,0.11276790225413198,0.26238670005479464,0.14873455271283634,0.0489935988671683,0.36678878439140317
2279.730793_3630.950073,0.02988048991688258,0.04998472021966071,0.2199109967225801,0.4299766982929183,0.025681062259249963,0.24456603258870882
2279.730793_3730.950073,0.05986536376668382,0.09890945380642652,0.24267355230900178,0.20623493447702865,0.043206948077029766,0.34910974756383
2279.730793_3830.950073,0.05947348336358235,0.1378672252477059,0.2730886202937012,0.06982442177392796,0.0474375353739005,0.4123087139471818
2279.730793_3930.950073,0.045501646479191506,0.09697446253483132,0.24106829394927248,0.13986636650422718,0.034907833119260635,0.4416813974132182
2279.730793_4030.950073,0.051982284262695494,0.0902261813406272,0.2931698710970177,0.188433957768814,0.039435714605568994,0.33675199092527586
2279.730793_4130.950073,0.06310344423281639,0.08194299337572702,0.24064101702934731,0.10938037395664581,0.03344847390455394,0.47148369750091124
2279.730793_4230.950073,0.020342629897032515,0.035760988596045984,0.07425044960836273,0.008669867067612238,0.014555397071481598,0.8464206677594643
2379.730793_2730.950073,0.05614182727128163,0.1091304483549638,0.1535715698055684,0.00723327332599603,0.0564374247016615,0.6174854565405266
2379.730793_2830.950073,0.090118936702056,0.13071878293325628,0.3012924786939492,0.03722484928495808,0.06604268688533174,0.3746022655004482
2379.730793_2930.950073,0.07278070165179176,0.13762082794282132,0.23827181214588322,0.02263210964686605,0.05372786736207124,0.47496668125056707
2379.730793_3030.950073,0.07022853080345606,0.1848218661657658,0.2574829228132683,0.04712719032440109,0.05812809107760035,0.3822113988155086
2379.730793_3130.950073,0.0988977418273318,0.13856222879899804,0.29189700564491966,0.029092020180908902,0.06246827198804256,0.3790827315597993
2379.730793_3230.950073,0.06748415054270826,0.09376031500775275,0.4027682879137827,0.057626147081982694,0.04209913044117572,0.3362619690125976
2379.730793_3330.950073,0.05941526836929393,0.10012595218013497,0.2709830981488921,0.03542914121838449,0.0497914625973965,0.48425507748589774
2379.730793_3430.950073,0.06985212531123387,0.11362411946060386,0.32344198263181073,0.06283703386897298,0.06168910349782188,0.3685556352295543
2379.730793_3530.950073,0.0548909224556095,0.1042212794831373,0.18934476867400346,0.02954778761482723,0.04214470997787628,0.5798505317945455
2379.730793_3630.950073,0.047617851785591594,0.06692272131540748,0.2307575580239035,0.3286120852854507,0.032334166679048,0.29375561691060037
2379.730793_3730.950073,0.04903021026554572,0.08498385955093325,0.26481165537657453,0.22376824261736947,0.04617386374743379,0.3312321684421439
2379.730793_3830.950073,0.05374162312399429,0.1286525265145547,0.31635850359266404,0.06239748193494553,0.04668787630002393,0.39216198853381784
2379.730793_3930.950073,0.0635353686736638,0.09916845839554658,0.3202011157916331,0.09575875404761468,0.050450115717734174,0.3708861873738067
2379.730793_4030.950073,0.08444883727245675,0.16979059672991234,0.26860487245147086,0.05228654290861981,0.06097952463106471,0.3638896260064762
2379.730793_4130.950073,0.06456760699726104,0.10165643186603478,0.2617268978769999,0.05007888168044331,0.03748407116381305,0.48448611041544704
2379.730793_4230.950073,0.0065409979956419385,0.012296960924079137,0.03666095103988064,0.002616000301107024,0.005022810376448133,0.9368622793628433
2479.730793_2730.950073,0.09642281968992199,0.3205001660025307,0.17027740976640116,0.009392443405178244,0.10527826482798766,0.29812889630798034
2479.730793_2830.950073,0.08099502345155561,0.1209357367338592,0.23095204063366828,0.044011640963659705,0.053768306122509935,0.4693372520947479
2479.730793_2930.950073,0.1121879740131348,0.12719656606220073,0.2889846062432176,0.031205901840190994,0.06879841730052053,0.3716265345407328
2479.730793_3030.950073,0.11201612720710145,0.1013861807142282,0.26912977434369095,0.07199068851429882,0.050316071434357824,0.39516115778632493
2479.730793_3130.950073,0.07474497587260334,0.08393051694006033,0.20970395603641467,0.31755891051443275,0.0397954772066666,0.27426616342982085
2479.730793_3230.950073,0.06321622642994472,0.19073144007135023,0.23334439331340384,0.06389549681887059,0.050050846662191346,0.39876159670423783
2479.730793_3330.950073,0.08529730683662906,0.1138694348771958,0.29499654322707686,0.09368828401040674,0.05126523321072349,0.36088319783796763
2479.730793_3430.950073,0.0659052654886296,0.1663373575085655,0.3276784082638523,0.029587172413901772,0.049344693529762465,0.36114710279528833
2479.730793_3530.950073,0.09339403122069637,0.21181821358744976,0.1890965102295043,0.015865369554706618,0.06809181423959042,0.42173406116805306
2479.730793_3630.950073,0.0585657506119475,0.11437149501831789,0.29176623667791296,0.07525069336656766,0.046300200336411676,0.4137456239888428
2479.730793_3730.950073,0.04526387760283934,0.08629285100947767,0.19353665213204818,0.3300895090817644,0.03509921150495647,0.30971789866891375
2479.730793_3830.950073,0.04312429786240256,0.07181628289490836,0.14496269018631228,0.46488331864179216,0.029984876953433715,0.24522853346115314
2479.730793_3930.950073,0.07043993751933111,0.09000640110320413,0.2741901259540981,0.19151535195813754,0.041771304793724505,0.33207687867150465
2479.730793_4030.950073,0.05736677412468358,0.12536870930985752,0.31965950184200537,0.07581847739237521,0.04201263053692592,0.3797739067941525
2479.730793_4130.950073,0.08366214931693164,0.08791741289682815,0.3284746049628457,0.05357176826886624,0.04427572986838061,0.4020983346861494
2479.730793_4230.950073,0.05640408773966873,0.08252748391628804,0.3848278896135936,0.05379501117564436,0.04408753276744228,0.37835799478736326
2579.730793_2730.950073,0.10348793737714483,0.3015518750173234,0.16828075548810367,0.00862441140092748,0.09084147324693448,0.32721354746956544
2579.730793_2830.950073,0.06412435515158582,0.396140262722421,0.1459397607629699,0.014523890674120498,0.0542077057685738,0.3250640249203302
2579.730793_2930.950073,0.06442528261967118,0.08656222470102298,0.20263212719110082,0.020897231698184155,0.04505037637873305,0.5804327574112892
2579.730793_3030.950073,0.05455990876427851,0.07323672123618968,0.2393453157163005,0.05359705279106225,0.032310162880619324,0.5469508386115487
2579.730793_3130.950073,0.05472845518655421,0.1596598540623863,0.1523277203965402,0.022902955388096845,0.045430028575423324,0.5649509863909985
2579.730793_3230.950073,0.04586375216326052,0.07409192107211776,0.10463465864997568,0.015755151490898078,0.027780926662514655,0.731873589961233
2579.730793_3330.950073,0.08917645868789734,0.14875866106726388,0.27262517486908894,0.05360778697050401,0.0907620916060654,0.3450698267991807
2579.730793_3430.950073,0.048643025498183265,0.12377189216141389,0.28964148265494477,0.07203406818219184,0.04586203640473456,0.42004749509853223
2579.730793_3530.950073,0.08841140272024563,0.13245483795500096,0.26755691647669017,0.04415987103714951,0.06633962548633007,0.40107734632458364
2579.730793_3630.950073,0.051846832715405675,0.09055010225873815,0.26065670378930983,0.051369338010957194,0.046488445005806046,0.4990885782197852
2579.730793_3730.950073,0.07638056697606732,0.11613669042260354,0.24092466389822043,0.08414680244432966,0.05036812100169127,0.43204315525708836
2579.730793_3830.950073,0.04441892141826077,0.07314202776531176,0.15471915738795597,0.035849718466987285,0.03870070502056461,0.653169469940919
2579.730793_3930.950073,0.0730893935232098,0.09771470803712992,0.21132190162259343,0.21381118020444442,0.03569202415128854,0.3683707924613323
2579.730793_4030.950073,0.05282770282718542,0.09898479691045417,0.27370353729380803,0.20635853365707096,0.044513352478539374,0.32361207683294335
2579.730793_4130.950073,0.07371034029790531,0.07886055479632967,0.23694237745271143,0.25993246513278456,0.038060734399522976,0.3124935279207461
2579.730793_4230.950073,0.10171638511631323,0.11777616326318299,0.26020940176023355,0.039478404005988295,0.06034421630186103,0.4204754295524214
2679.730793_2730.950073,0.1269821192662765,0.22486031900659995,0.21557535689516494,0.018673508644152147,0.09317735418824723,0.32073134199955994
2679.730793_2830.950073,0.062130749315395306,0.08626947058622378,0.20913938338719587,0.1298409311815241,0.04035900502365177,0.47226046050601
2679.730793_2930.950073,0.061723534874529924,0.17627179368765258,0.2020633155933949,0.02942493600423683,0.05592234205020093,0.4745940777899853
2679.730793_3030.950073,0.04275983961506604,0.2858399077134982,0.1759027448655761,0.0220177537603363,0.03857217334745551,0.43490758069806695
2679.730793_3130.950073,0.07996719139475618,0.08837729593730753,0.180290676400712,0.01603820496921127,0.04488557033245452,0.5904410609655576
2679.730793_3230.950073,0.15014986040163156,0.1338134653333614,0.23215870541361036,0.07505456343473646,0.05641189595390154,0.3524115094627603
2679.730793_3330.950073,0.10767190598661724,0.12459898331386257,0.2883192264958602,0.06510906917946663,0.06499992346337072,0.34930089156082383
2679.730793_3430.950073,0.07470022667725487,0.19604259975910523,0.2714199012668382,0.038370444128513294,0.06342110875757961,0.35604571941070795
2679.730793_3530.950073,0.07073477222215939,0.12525464997651709,0.31516712146951054,0.07292244326730839,0.06537671247736826,0.35054430058713826
2679.730793_3630.950073,0.06801068941807675,0.11788295345751836,0.2741125032330746,0.03781019385024109,0.06550889109659845,0.4366747689444917
2679.730793_3730.950073,0.07015872251474359,0.10892557446292235,0.29008393484202727,0.10797183149173806,0.05533391193749545,0.3675260247510732
2679.730793_3830.950073,0.0644973839624224,0.0964847907071453,0.24225646452845576,0.217495787207148,0.0465483288791837,0.3327172447156453
2679.730793_3930.950073,0.08988359229933897,0.14115076894607748,0.2640577769305584,0.09939252707594502,0.0512516987774476,0.35426363597063165
2679.730793_4030.950073,0.06254915571030953,0.09998323205368088,0.3257418159149388,0.10976462589756115,0.050555977802919566,0.3514051926205915
2679.730793_4130.950073,0.029895140624129516,0.056108999453123594,0.1458253667287678,0.5543430672798986,0.022481020115328806,0.19134640579875206
2679.730793_4230.950073,0.06441501014277017,0.12162458276193101,0.27500633057800905,0.14388574296290146,0.049935629934047834,0.34513270362033965
-2291.755065_-151.4568705,0.13587685991455026,0.15979040205831235,0.19728949809574092,0.020850836212325592,0.06795787617602164,0.4182345275430474
-2291.755065_-51.4568705,0.05618870186748321,0.11719389946761032,0.19681117447484048,0.014175828724250319,0.05102678565156082,0.564603609814254
-2291.755065_1048.5431295,0.04428908725375339,0.0729256482382457,0.25686036271971724,0.3482140520530714,0.03822755465311837,0.2394832950820936
-2291.755065_1148.5431295,0.05785138600985257,0.09604683456330476,0.2821487356430251,0.23884714421999834,0.04436918061494585,0.2807367189488713
-2291.755065_1248.5431295,0.0044466142634363185,0.007485035639644451,0.03287444098669683,0.9168564747834718,0.0037674708068232772,0.03456996351992725
-2291.755065_1348.5431295,0.028001035207063096,0.039417072118941,0.22351837453604298,0.5429717164384885,0.019501629065865427,0.14659017263359625
-2291.755065_148.5431295,0.07384651225027286,0.17231827926508553,0.2704240092922504,0.05982811527265843,0.06540208652933985,0.35818099739039255
-2291.755065_248.5431295,0.08207491865043158,0.13796643274988143,0.2585249739660321,0.06112580962264216,0.07087177723141555,0.3894360877795976
-2291.755065_348.5431295,0.060076911991895944,0.08971271488030784,0.1610465504306873,0.02017442516265248,0.04628566220877617,0.6227037353256788
-2291.755065_448.5431295,0.06047381876867272,0.08703514112254164,0.27834836280674946,0.0952850112169393,0.046755603941465516,0.43210206214363095
-2291.755065_48.5431295,0.09923951134679869,0.12834083353573353,0.2956883697869264,0.08553681515414478,0.059635422627694896,0.3315590475487021
-2291.755065_548.5431295,0.022646989822907145,0.03821385979883941,0.13590420106130593,0.5893937440696579,0.019613555740754542,0.19422764950653365
-2291.755065_648.5431295,0.0886349773159067,0.11265436950964851,0.24658989979641538,0.11916414674610118,0.04989162096688234,0.3830649856650465
-2291.755065_748.5431295,0.057708371784447966,0.09509608599790655,0.26337579826560303,0.19154616654631504,0.04275988589250733,0.34951369151322226
-2291.755065_848.5431295,0.11551523838191496,0.13320975036346244,0.27681304852104466,0.03958918630464069,0.07457689354409211,0.36029588288484476
