,Astrocyte,Endothelial,Excitatory,Inhibitory,Microglia,OD
-3491.755065_1048.5431295,0.525508469,0.000382096,0.178600129,0.112764329,0.182362881,0.000382096
-3491.755065_1148.5431295,0.515301005,7.23E-05,0.09700856,0.050723336,0.032508786,0.304385987
-3491.755065_1248.5431295,0.201322724,0.000141502,0.062598796,0.045714873,0.007409718,0.682812388
-3491.755065_1348.5431295,0.07350081,0.000854392,0.000854392,0.000854392,0.000854392,0.923081622
-3491.755065_148.5431295,0.474020732,0.077984188,0.290448778,0.100509712,0.056554439,0.000482151
-3491.755065_248.5431295,0.395866606,0.00014471,0.368892285,0.119786312,0.09759441,0.017715676
-3491.755065_348.5431295,0.191227909,0.000239058,0.505289401,0.084449954,0.10376428,0.115029399
-3491.755065_448.5431295,0.361238312,0.000125335,0.44532059,0.148271445,0.037811106,0.007233212
-3491.755065_48.5431295,0.371776434,0.010899984,0.253776162,0.094750223,0.011738117,0.257059081
-3491.755065_548.5431295,0.101927471,0.106435651,0.410903812,0.096294237,0.283242997,0.001195832
-3491.755065_648.5431295,0.134107138,0.14046657,0.333414234,0.193911851,0.099502448,0.098597759
-3491.755065_748.5431295,0.303186968,0.016029261,0.316130894,0.155470629,0.20004553,0.009136717
-3491.755065_848.5431295,0.301445307,8.81E-05,0.332960275,0.256554516,0.053004764,0.055947007
-3491.755065_948.5431295,0.204286803,0.06728462,0.26577451,0.156121831,0.306400025,0.000132211
-3591.755065_-151.4568705,0.211425465,0.119587331,0.301177582,0.137063285,0.079125282,0.151621055
-3591.755065_-51.4568705,0.333112273,0.184369402,0.164749995,0.208707031,0.079260008,0.02980129
-3591.755065_1048.5431295,0.220389849,0.074430948,0.30370278,0.337429518,0.060468686,0.003578219
-3591.755065_1148.5431295,0.066861481,0.007643799,0.150353673,0.369097387,0.187638256,0.218405404
-3591.755065_1248.5431295,0.226593668,0.000349272,0.106918644,0.094050445,0.187080439,0.385007531
-3591.755065_1348.5431295,0.23146288,0.006881103,0.086162086,0.075404838,0.034109512,0.56597958
-3591.755065_148.5431295,0.554454456,0.000306929,0.223890065,0.188349901,0.019995661,0.013002987
-3591.755065_248.5431295,0.100741532,0.000803213,0.359995279,0.101571282,0.121416714,0.315471981
-3591.755065_348.5431295,0.468058653,0.000219674,0.3848364,0.121119783,0.025545816,0.000219674
-3591.755065_448.5431295,0.167534619,9.45E-05,0.362304777,0.087689734,0.134377808,0.247998602
-3591.755065_48.5431295,0.453003295,0.000125642,0.127752132,0.12519551,0.036295891,0.257627531
-3591.755065_548.5431295,0.189620815,0.023639306,0.32301827,0.060615003,0.300231924,0.102874682
-3591.755065_648.5431295,0.26148148,0.000155653,0.50939236,0.182407094,0.021635728,0.024927685
-3591.755065_748.5431295,0.439113711,0.046907428,0.227285405,0.164823908,0.077339929,0.044529619
-3591.755065_848.5431295,0.194821047,0.000172378,0.424090365,0.22129202,0.038521323,0.121102867
-3591.755065_948.5431295,0.265822631,1.94E-05,0.484077517,0.240664941,0.009396049,1.94E-05
-3691.755065_-151.4568705,0.510507869,0.000345506,0.275189072,0.194934231,0.018677815,0.000345506
-3691.755065_-51.4568705,0.242476082,0.002798958,0.000354404,0.243145339,0.378885795,0.132339423
-3691.755065_1048.5431295,0.357146852,0.000135095,0.390746938,0.22811618,0.023719841,0.000135095
-3691.755065_1148.5431295,0.08274656,0.002873033,0.523669529,0.170218837,0.197222506,0.023269534
-3691.755065_1248.5431295,0.304621092,0.179868872,0.312935828,0.153183572,0.049252965,0.000137672
-3691.755065_1348.5431295,0.335365971,8.50E-05,0.373611678,0.246451689,0.044400709,8.50E-05
-3691.755065_148.5431295,0.344139289,6.55E-05,6.55E-05,0.128005076,0.282088614,0.245635949
-3691.755065_248.5431295,0.262608973,0.137556667,0.357561776,0.081574323,0.018367347,0.142330913
-3691.755065_348.5431295,0.334632892,0.00033211,0.205128802,0.095814397,0.00033211,0.363759689
-3691.755065_448.5431295,0.293368266,0.00028951,0.385765225,0.175990532,0.124609878,0.019976589
-3691.755065_48.5431295,0.370484815,0.141108602,0.265522861,0.197669194,0.022034166,0.003180361
-3691.755065_548.5431295,0.428221729,0.000135128,0.376514843,0.081179135,0.06303955,0.050909614
-3691.755065_648.5431295,0.260255546,0.000405014,0.590348088,0.107542069,0.04104427,0.000405014
-3691.755065_748.5431295,0.091757688,0.109134766,0.306449474,0.241840843,0.064930813,0.185886416
-3691.755065_848.5431295,0.418819488,0.110337559,0.240786885,0.140476674,0.080092156,0.009487237
-3691.755065_948.5431295,0.438862715,9.45E-06,0.242145307,0.187126408,0.131846671,9.45E-06
-3791.755065_-151.4568705,0.278294394,0.188354784,0.247973303,0.074904504,0.029890532,0.180582484
-3791.755065_-51.4568705,0.158767976,0.143338356,0.29128177,0.113333555,0.29255842,0.000719924
-3791.755065_1048.5431295,0.392703741,0.000446863,0.33361231,0.249914698,0.022875527,0.000446863
-3791.755065_1148.5431295,0.283684044,0.000141741,0.337397948,0.334693909,0.018969862,0.025112495
-3791.755065_1248.5431295,0.287218271,0.144212806,0.275564209,0.265517187,0.027215877,0.00027165
-3791.755065_1348.5431295,0.207433676,1.31E-05,0.541897659,0.19791586,0.0527267,1.31E-05
-3791.755065_148.5431295,0.378788727,0.000288792,0.249782363,0.21770053,0.014798658,0.13864093
-3791.755065_248.5431295,0.291826426,0.077790814,0.006125076,0.08331397,0.262524889,0.278418825
-3791.755065_348.5431295,0.199665258,0.000132416,0.339485687,0.219053367,0.000132416,0.241530856
-3791.755065_448.5431295,0.139394903,0.248761281,0.152951221,0.183601225,0.004212752,0.271078618
-3791.755065_48.5431295,0.136204626,0.001678849,0.49529961,0.122441935,0.041578547,0.202796433
-3791.755065_548.5431295,0.223904301,0.160282826,0.000557968,0.161570065,0.414540986,0.039143854
-3791.755065_648.5431295,0.17308794,0.000112738,0.321537735,0.17501966,0.162811705,0.167430222
-3791.755065_748.5431295,0.228383478,0.071448209,0.314513217,0.167197897,0.218350155,0.000107044
-3791.755065_848.5431295,0.353745135,0.090404137,0.011220938,0.155125577,0.249051284,0.140452929
-3791.755065_948.5431295,0.278359168,0.20753728,0.324164802,0.173370383,0.01639503,0.000173337
1011.1452947_-149.83643,0.408182026,0.099929527,0.245747997,0.09595702,0.062693057,0.087490373
1011.1452947_-249.83643,0.249391559,0.163591834,0.000403052,0.106127539,0.278705439,0.201780577
1011.1452947_-349.83643,0.304714798,0.000254104,0.488259886,0.136247552,0.014470574,0.056053086
1011.1452947_-449.83643,0.212439917,0.134688739,0.552045755,0.100130707,0.000347441,0.000347441
1011.1452947_-49.83643,0.442778083,0.015751005,0.313861373,0.100640805,0.126600797,0.000367938
1011.1452947_-549.83643,0.37317316,0.133981259,0.000710934,0.091746793,0.241594259,0.158793595
1011.1452947_150.16357,0.633758921,0.064627019,0.19870506,0.051034095,0.029108983,0.022765921
1011.1452947_250.16357,0.416720427,0.018143084,0.170828745,0.098384011,0.295863918,5.98E-05
1011.1452947_350.16357,0.082176919,0.003888665,0.415853172,0.198665424,0.267006957,0.032408864
1011.1452947_450.16357,0.334281072,0.128291464,0.323856092,0.178707422,0.034730884,0.000133067
1011.1452947_50.16357,0.259374374,0.021976487,0.456381597,0.104055171,0.020320467,0.137891905
1011.1452947_550.16357,0.181879123,0.014060903,0.532153545,0.25037663,0.002675993,0.018853807
1011.1452947_650.16357,0.367135975,0.038769146,0.384863961,0.177171798,0.009267995,0.022791124
1011.1452947_750.16357,0.121571054,0.027966892,0.376086427,0.265028994,0.19402067,0.015325963
1011.1452947_850.16357,0.360080247,0.028913568,0.362283518,0.187118403,0.031735301,0.029868962
1011.1452947_950.16357,0.287322318,0.0001153,0.293831129,0.188952708,0.15154341,0.078235134
1111.1452947_-149.83643,0.269667493,0.000429997,0.469676127,0.169740719,0.081713875,0.00877179
1111.1452947_-249.83643,0.348876341,0.173409077,0.253646554,0.103242179,0.11580373,0.005022119
1111.1452947_-349.83643,0.380647626,0.000202453,0.260586912,0.159449544,0.185182237,0.013931229
1111.1452947_-449.83643,0.310109849,0.000284029,0.287414958,0.18957626,0.193612584,0.019002321
1111.1452947_-49.83643,0.511420199,0.000378441,0.234415731,0.099305778,0.046289577,0.108190274
1111.1452947_-549.83643,0.330767344,0.067734594,0.12850142,0.150344239,0.082371457,0.240280946
1111.1452947_150.16357,0.608829449,0.118319734,0.21529284,0.046691163,0.010817597,4.92E-05
1111.1452947_250.16357,0.097690655,8.13E-05,0.61640085,0.177166101,0.031012149,0.077648904
1111.1452947_350.16357,0.078640034,0.155652655,0.525462973,0.174979879,0.030854706,0.034409754
1111.1452947_450.16357,0.091863157,0.022961243,0.559537602,0.1864629,0.106754204,0.032420894
1111.1452947_50.16357,0.379328983,6.66E-05,0.46520439,0.145928077,0.003776488,0.005695493
1111.1452947_550.16357,0.147848962,0.068656792,0.457979181,0.230857167,0.081913777,0.01274412
1111.1452947_650.16357,0.341860402,0.054400828,0.330297442,0.199050881,0.074382677,7.77E-06
1111.1452947_750.16357,0.484077785,0.00029459,0.311778216,0.139499087,0.064055733,0.00029459
1111.1452947_850.16357,0.352402263,0.037773022,0.20494608,0.083537522,0.000202742,0.321138372
1111.1452947_950.16357,0.156714151,0.063602552,6.47E-05,0.018115605,0.027304965,0.73419798
1211.1452947_-149.83643,0.346168983,0.20409726,0.153534019,0.140594645,0.139336196,0.016268896
1211.1452947_-249.83643,0.277998254,7.68E-05,0.47151368,0.126213246,0.115114018,0.009084016
1211.1452947_-349.83643,0.261061098,0.115681178,0.342110137,0.166454278,0.083060936,0.031632373
1211.1452947_-449.83643,0.497923077,0.167704526,0.235451079,0.070868309,0.027883184,0.000169825
1211.1452947_-49.83643,0.310540959,0.084951099,0.359701638,0.074271,0.066476542,0.104058763
1211.1452947_-549.83643,0.212534625,0.237536186,0.211694351,0.213739388,0.123355208,0.001140243
1211.1452947_150.16357,0.065928719,0.035923739,0.291773988,0.148804502,0.327177027,0.130392026
1211.1452947_250.16357,0.242971928,0.082712314,0.416859872,0.191300519,0.039757225,0.026398142
1211.1452947_350.16357,0.087465619,0.027008054,0.562292583,0.22424424,0.082838078,0.016151427
1211.1452947_450.16357,0.144835401,3.94E-05,0.557429199,0.227125487,0.055977673,0.014592838
1211.1452947_50.16357,0.258962439,0.096914388,0.255458378,0.090105629,0.129524658,0.169034508
1211.1452947_550.16357,0.399561181,9.98E-06,0.234308951,0.217267946,0.148841969,9.98E-06
1211.1452947_650.16357,0.175448677,0.119687063,0.377310278,0.27554911,0.051532476,0.000472396
1211.1452947_750.16357,0.558037057,0.000113937,0.210728669,0.108517399,0.015970485,0.106632453
1211.1452947_850.16357,0.218006848,0.090998734,6.58E-05,0.041228027,0.198377783,0.451322773
1211.1452947_950.16357,0.013735708,0.000541997,0.000541997,0.000554094,0.000541997,0.984084208
1311.1452947_-149.83643,0.08975947,0.050155439,0.463931419,0.108194644,0.287724125,0.000234903
1311.1452947_-249.83643,0.242257491,0.058323018,0.329828498,0.130205398,0.238947934,0.00043766
1311.1452947_-349.83643,0.29728556,8.68E-05,0.4759993,0.203385915,0.009769086,0.013473307
1311.1452947_-449.83643,0.233927436,0.074195554,0.443030072,0.22731173,0.020976351,0.000558856
1311.1452947_-49.83643,0.188510529,0.000166908,0.596658464,0.172132026,0.041916524,0.000615549
1311.1452947_-549.83643,0.335789759,0.000869999,0.134166834,0.211309626,0.2324835,0.085380282
1311.1452947_150.16357,0.192742526,0.000118155,0.458621708,0.276977143,0.064430802,0.007109666
1311.1452947_250.16357,0.418084686,0.052539996,0.322324912,0.186353577,0.015480524,0.005216306
1311.1452947_350.16357,0.209721356,0.028469315,0.263803549,0.153971638,0.231218021,0.112816121
1311.1452947_450.16357,0.359408933,0.044371063,0.165773247,0.227479442,0.202940549,2.68E-05
1311.1452947_50.16357,0.321398462,0.000409162,0.353485361,0.139630028,0.184667825,0.000409162
1311.1452947_550.16357,0.351488352,0.000284187,0.431074289,0.17447184,0.042397145,0.000284187
1311.1452947_650.16357,0.389245174,0.000362826,0.23777635,0.161187804,0.21106502,0.000362826
1311.1452947_750.16357,0.441087829,0.001576139,0.18978596,0.25768359,0.109772611,9.39E-05
1311.1452947_850.16357,0.262278225,0.02470514,0.242328702,0.098894362,0.012130757,0.359662814
1311.1452947_950.16357,0.075297944,0.02394841,0.061548446,0.126410187,0.090668054,0.622126959
1411.1452947_-149.83643,0.223761794,0.105715885,0.312392184,0.170986347,0.177987802,0.009155988
1411.1452947_-249.83643,0.388201619,0.02344864,0.186216103,0.143512428,0.258518458,0.000102753
1411.1452947_-349.83643,0.415696176,6.24E-05,0.445390833,0.109215559,0.029572609,6.24E-05
1411.1452947_-449.83643,0.180570685,0.080652261,0.571086208,0.149935734,0.017712521,4.26E-05
1411.1452947_-49.83643,0.386686927,0.043577829,0.234036079,0.094151469,0.170802322,0.070745373
1411.1452947_-549.83643,0.29747428,0.000149187,0.399461453,0.238204085,0.034621637,0.030089358
1411.1452947_150.16357,0.439716893,0.023148814,0.217354479,0.118409004,0.201326256,4.46E-05
1411.1452947_250.16357,0.175458132,0.001016413,0.492518706,0.290021317,0.006640485,0.034344947
1411.1452947_350.16357,0.085057773,0.05509117,0.146199667,0.094494798,0.436917106,0.182239486
1411.1452947_450.16357,0.273088534,0.064391132,0.202719634,0.167213411,0.248621247,0.043966043
1411.1452947_50.16357,0.295588526,0.000549377,0.427657249,0.094873309,0.180782163,0.000549377
1411.1452947_550.16357,0.308372049,0.000482877,0.322263249,0.288751971,0.071552968,0.008576885
1411.1452947_650.16357,0.185691923,0.177995705,0.129544769,0.208932451,0.29734645,0.000488702
1411.1452947_750.16357,0.448372404,0.057969417,0.031460993,0.178532156,0.283401002,0.000264028
1411.1452947_850.16357,0.326302093,0.000182191,0.511675661,0.117591647,0.026280713,0.017967695
1411.1452947_950.16357,0.516889096,0.026945065,0.223181192,0.081967461,0.048858012,0.102159173
1511.1452947_-149.83643,0.351126414,5.34E-05,0.396606371,0.156916346,0.003539974,0.091757504
1511.1452947_-249.83643,0.128579689,0.000302139,0.546347709,0.142851321,0.168249555,0.013669587
1511.1452947_-349.83643,0.195759688,0.000195011,0.453362036,0.173570162,0.176918092,0.000195011
1511.1452947_-449.83643,0.374190543,0.000122516,0.36106523,0.176621233,0.042922573,0.045077906
1511.1452947_-49.83643,0.194317718,0.097619507,0.453057256,0.212476958,0.017277879,0.025250682
1511.1452947_-549.83643,0.388052816,0.121583912,0.357286697,0.120677262,0.010897789,0.001501524
1511.1452947_150.16357,0.60430696,0.000138906,0.255154538,0.10054174,0.039754085,0.000103772
1511.1452947_250.16357,0.42634805,0.000310079,0.361551624,0.087449627,0.02415469,0.10018593
1511.1452947_350.16357,0.458592092,6.97E-05,0.218472846,0.146171822,0.176623786,6.97E-05
1511.1452947_450.16357,0.207531385,0.000305465,0.392968877,0.184276518,0.163557967,0.051359788
1511.1452947_50.16357,0.215074498,0.154788589,0.429673221,0.144702736,0.003308663,0.052452295
1511.1452947_550.16357,0.297344258,0.09445205,0.284702313,0.212016491,0.110896551,0.000588336
1511.1452947_650.16357,0.32324045,0.198100526,0.275667738,0.162652529,0.034313324,0.006025433
1511.1452947_750.16357,0.550208015,0.157350674,0.161937545,0.128969798,0.001480001,5.40E-05
1511.1452947_850.16357,0.410325696,0.149781765,0.311034963,0.111443646,0.017116452,0.000297479
1511.1452947_950.16357,0.158128541,5.28E-05,0.644945958,0.045399141,0.01784123,0.133632378
1611.1452947_-149.83643,0.556669446,2.42E-05,0.304001717,0.117569329,0.018972121,0.002763158
1611.1452947_-249.83643,0.093486006,9.96E-05,0.643459402,0.213236574,0.021167424,0.02855096
1611.1452947_-349.83643,0.321291269,0.164542378,0.35579413,0.139601573,0.018224424,0.000546225
1611.1452947_-449.83643,0.251328922,0.237715303,0.342655803,0.096189237,0.060571138,0.011539597
1611.1452947_-49.83643,0.205937106,0.104839786,0.292677365,0.176388823,0.219914296,0.000242624
1611.1452947_-549.83643,0.038237473,9.94E-05,9.94E-05,9.94E-05,9.94E-05,0.961364785
1611.1452947_150.16357,0.278809579,0.156810959,0.193838509,0.15829594,0.212024019,0.000220994
1611.1452947_250.16357,0.425933025,0.000171417,0.348382917,0.142068246,0.018029141,0.065415254
1611.1452947_350.16357,0.413054883,0.101704266,0.237670902,0.196693353,0.03379779,0.017078807
1611.1452947_450.16357,0.393886015,0.210854108,0.195813769,0.037267568,0.161668876,0.000509664
1611.1452947_50.16357,0.362226137,0.062552095,0.433961095,0.11565569,0.021939967,0.003665017
1611.1452947_550.16357,0.467549936,0.122672392,0.299295883,0.107503549,0.002485242,0.000492998
1611.1452947_650.16357,0.666215956,0.031117274,0.163468943,0.067161933,0.071863402,0.000172492
1611.1452947_750.16357,0.673419265,0.000288629,0.000288629,0.000288629,0.325426218,0.000288629
1611.1452947_850.16357,0.52902134,0.199784004,0.161294497,0.000182704,0.10958926,0.000128195
1611.1452947_950.16357,0.280969582,0.100642859,0.309815542,0.075545028,0.232231173,0.000795816
1711.1452947_-149.83643,0.257043824,0.143016758,0.463528802,0.135502426,0.000454095,0.000454095
1711.1452947_-249.83643,0.350318033,0.056613698,0.288398911,0.137601028,0.166268746,0.000799583
1711.1452947_-349.83643,0.368292537,0.079417406,0.321622512,0.086433065,0.00832433,0.135910151
1711.1452947_-449.83643,0.385783508,0.102975051,0.345459,0.105196062,0.060328861,0.000257518
1711.1452947_-49.83643,0.221090598,0.270189524,0.375389241,0.108011542,0.022524449,0.002794645
1711.1452947_-549.83643,0.597834017,0.00047137,0.00047137,0.089945692,0.000846989,0.310430562
1711.1452947_150.16357,0.443395797,0.142710921,0.231958335,0.159365154,0.021868606,0.000701187
1711.1452947_250.16357,0.511381524,0.000568808,0.357626798,0.097168479,0.032685583,0.000568808
1711.1452947_350.16357,0.358685618,0.000127768,0.423071759,0.197373924,0.010321448,0.010419484
1711.1452947_450.16357,0.374441131,0.301943736,0.240382879,0.077515216,0.005220049,0.000496989
1711.1452947_50.16357,0.390088368,0.000481939,0.37571795,0.218715954,0.01451385,0.000481939
1711.1452947_550.16357,0.188065144,0.387984069,0.303835755,0.080705431,0.023490468,0.015919133
1711.1452947_650.16357,0.619274724,0.379943817,0.000195365,0.000195365,0.000195365,0.000195365
1711.1452947_750.16357,0.832627127,3.14E-05,0.167247085,3.14E-05,3.14E-05,3.14E-05
1711.1452947_850.16357,0.39644938,0.602559995,0.000247656,0.000247656,0.000247656,0.000247656
1711.1452947_950.16357,0.52702462,0.003262874,0.185666783,0.070472722,0.213539509,3.35E-05
1811.1452947_-149.83643,0.165668026,0.152220347,0.41412568,0.188601676,0.079314788,6.95E-05
1811.1452947_-249.83643,0.18516389,0.000114505,0.353674679,0.210061381,0.244033656,0.006951887
1811.1452947_-349.83643,0.155963581,0.132478692,0.51631227,0.131227586,0.03306556,0.030952311
1811.1452947_-449.83643,0.440449783,0.174125294,0.233615479,0.109435016,0.015807243,0.026567185
1811.1452947_-49.83643,0.128498968,2.67E-05,0.421676675,0.169880273,0.166430686,0.113486709
1811.1452947_-549.83643,0.348304291,0.000278823,0.140356589,0.084613694,0.04299985,0.383446753
1811.1452947_150.16357,0.493606921,0.074624341,0.207996591,0.079271597,0.047320944,0.097179606
1811.1452947_250.16357,0.466469821,0.25891796,0.008143701,0.122365063,0.144051407,5.20E-05
1811.1452947_350.16357,0.338993111,0.25553194,0.122563665,0.06191832,0.220208662,0.000784301
1811.1452947_450.16357,0.221526152,0.007598412,0.446961597,0.206729078,0.116424756,0.000760006
1811.1452947_50.16357,0.393625381,0.134254191,0.311070694,0.122622092,0.034894243,0.003533399
1811.1452947_550.16357,0.137877262,0.105962723,0.451552662,0.175639462,0.092465442,0.03650245
1811.1452947_650.16357,0.466018823,0.082654304,0.194954046,0.093669343,0.05490588,0.107797603
1811.1452947_750.16357,0.393946591,0.000368837,0.497716262,0.098008461,0.009591012,0.000368837
1811.1452947_850.16357,0.365819893,0.228446115,0.265180055,0.134172425,0.005752255,0.000629257
1811.1452947_950.16357,0.366152352,0.070597381,0.449000738,0.060149027,0.053962978,0.000137524
1911.1452947_-149.83643,0.259939493,0.000172876,0.476665002,0.150606192,0.014935764,0.097680673
1911.1452947_-249.83643,0.23828598,0.055157322,0.197256707,0.150975572,0.257258004,0.101066416
1911.1452947_-349.83643,0.068043812,0.104165804,0.523696293,0.231709847,0.046740597,0.025643647
1911.1452947_-449.83643,0.248899123,3.52E-05,0.487333973,0.193509157,0.04827226,0.021950335
1911.1452947_-49.83643,0.24653651,0.140862125,0.39889213,0.166828785,0.046850535,2.99E-05
1911.1452947_-549.83643,0.334290941,0.209889682,0.139369937,0.130960786,0.012041846,0.173446808
1911.1452947_150.16357,0.146598394,0.070975698,0.559039711,0.154565977,0.038243998,0.030576222
1911.1452947_250.16357,0.29651034,0.000129654,0.331691641,0.183857554,0.035933159,0.151877651
1911.1452947_350.16357,0.428779151,0.041517333,0.334130364,0.157540725,0.02994669,0.008085737
1911.1452947_450.16357,0.309533712,0.113681648,0.369307973,0.17263986,0.02196581,0.012870997
1911.1452947_50.16357,0.1717789,0.000141333,0.4326402,0.153190587,0.007709716,0.234539263
1911.1452947_550.16357,0.409630127,3.43E-05,0.229566754,0.21057109,0.056982956,0.093214781
1911.1452947_650.16357,0.676925165,9.89E-06,0.237727555,0.071166275,0.01416122,9.89E-06
1911.1452947_750.16357,0.345208253,0.000622684,0.362093606,0.243202874,0.013522109,0.035350474
1911.1452947_850.16357,0.409568035,0.098689963,0.082972779,0.051684739,0.090252885,0.266831598
1911.1452947_950.16357,0.322742585,9.30E-05,0.550118827,0.086737976,9.30E-05,0.040214588
2011.1452947_-149.83643,0.298628495,0.000288432,0.47873139,0.152471494,0.040503138,0.029377051
2011.1452947_-249.83643,0.112852122,0.000108305,0.458323311,0.121518495,0.288747738,0.018450027
2011.1452947_-349.83643,0.269999935,0.007722258,0.440436034,0.168185881,0.019244449,0.094411444
2011.1452947_-449.83643,0.220276117,0.01833725,0.258427283,0.157286097,0.345348102,0.000325151
2011.1452947_-49.83643,0.24248486,0.047427043,0.487852773,0.075728254,0.032112164,0.114394906
2011.1452947_-549.83643,0.258710611,0.000425407,0.252503537,0.081394303,0.11191071,0.295055433
2011.1452947_150.16357,0.250773152,0.006063228,0.506474571,0.142505341,0.010323531,0.083860177
2011.1452947_250.16357,0.085475235,6.02E-06,0.616102637,0.171711374,0.028290847,0.098413892
2011.1452947_350.16357,0.208469368,0.112060159,0.544527606,0.106688037,0.009742289,0.018512542
2011.1452947_450.16357,0.269430535,0.000381367,0.315496342,0.20941548,0.20489491,0.000381367
2011.1452947_50.16357,0.177078274,2.64E-05,0.318009816,0.148347868,0.223738092,0.132799545
2011.1452947_550.16357,0.402859171,0.000224099,0.341952768,0.198109448,0.034685124,0.02216939
2011.1452947_650.16357,0.185568044,0.14060322,0.37295843,0.255966458,0.044224923,0.000678926
2011.1452947_750.16357,0.281639483,0.121337279,0.04262828,0.125009415,0.200531649,0.228853894
2011.1452947_850.16357,0.353863741,0.192422997,0.106640513,0.211298338,0.052589729,0.083184682
2011.1452947_950.16357,0.272003415,0.052018653,0.316423201,0.124293547,0.139059017,0.096202167
2111.1452947_-149.83643,0.357333159,0.064114223,0.268141359,0.158644326,0.141951895,0.009815039
2111.1452947_-249.83643,0.411210102,0.000152355,0.372140019,0.165756025,0.014843577,0.035897921
2111.1452947_-349.83643,0.178130611,0.170949796,0.290758646,0.190754798,0.162386469,0.007019681
2111.1452947_-449.83643,0.241011378,0.176392888,0.152732899,0.137291823,0.291432726,0.001138287
2111.1452947_-49.83643,0.123325991,0.134764173,0.580273041,0.140797262,0.017242048,0.003597485
2111.1452947_-549.83643,0.422117793,0.163595418,0.149615502,0.210781266,0.03226917,0.021620851
2111.1452947_150.16357,0.267588689,0.074245607,0.2270715,0.176733736,0.254112473,0.000247994
2111.1452947_250.16357,0.285960661,0.068483061,0.343168913,0.25883969,0.042294028,0.001253647
2111.1452947_350.16357,0.239869552,9.65E-05,0.401596517,0.2280624,0.046050975,0.084324037
2111.1452947_450.16357,0.242356552,0.075658337,0.357728271,0.201485806,0.035079011,0.087692023
2111.1452947_50.16357,0.225016142,0.00055692,0.376019903,0.093756302,0.296002819,0.008647914
2111.1452947_550.16357,0.220561655,0.000312549,0.298312664,0.245694036,0.043003757,0.192115337
2111.1452947_650.16357,0.144114458,0.122705341,0.32862618,0.21874649,0.185597147,0.000210384
2111.1452947_750.16357,0.286676417,0.114310497,0.245992668,0.234577294,0.118249537,0.000193587
2111.1452947_850.16357,0.098056821,3.83E-05,6.47E-05,0.077987568,0.199657893,0.624194652
2111.1452947_950.16357,0.010491486,0.08244125,3.95E-05,0.02796374,0.1708073,0.708256692
2211.1452947_-149.83643,0.52005545,0.214714321,0.097874476,0.146052601,0.01085012,0.010453032
2211.1452947_-249.83643,0.262623198,0.000153742,0.318445068,0.182887557,0.020873595,0.21501684
2211.1452947_-349.83643,0.366073481,0.000458699,0.347581108,0.219611526,0.039050394,0.027224792
2211.1452947_-449.83643,0.177624259,0.21204562,0.346306271,0.206127611,0.050250034,0.007646204
2211.1452947_-49.83643,0.245568816,0.166475216,0.336975016,0.193627712,0.034926693,0.022426548
2211.1452947_-549.83643,0.455047054,0.000653118,0.243786081,0.211498542,0.038013265,0.051001941
2211.1452947_150.16357,0.300565483,0.000159185,0.453068912,0.127535327,0.118511907,0.000159185
2211.1452947_250.16357,0.182114316,0.176504536,0.334555768,0.177570881,0.128911699,0.000342801
2211.1452947_350.16357,0.063974313,0.000115166,0.38940214,0.143615245,0.279326545,0.123566592
2211.1452947_450.16357,0.333334747,0.043331858,0.360883902,0.219516531,0.042898653,3.43E-05
2211.1452947_50.16357,0.353775783,0.020025288,0.1589282,0.085315939,0.35320455,0.02875024
2211.1452947_550.16357,0.104279691,6.38E-05,0.497656552,0.330248492,0.028264091,0.039487333
2211.1452947_650.16357,0.246674194,0.012599323,0.30474972,0.204328057,0.231634352,1.44E-05
2211.1452947_750.16357,0.32740788,0.082283454,0.341223625,0.23259374,0.016046914,0.000444387
2211.1452947_850.16357,0.294226193,6.92E-05,0.021852723,0.062010473,0.124562642,0.49727877
2211.1452947_950.16357,0.066207102,0.081911105,0.000471826,0.000471826,0.014750594,0.836187547
2311.1452947_-149.83643,0.701206931,0.06051954,0.171996495,0.047015273,0.019244411,1.73E-05
2311.1452947_-249.83643,0.204428044,0.145666748,0.308510467,0.110894805,0.002510153,0.227989782
2311.1452947_-349.83643,0.419936812,0.00031352,0.352205584,0.202480688,0.018980176,0.006083219
2311.1452947_-449.83643,0.331447883,0.009406442,0.336935113,0.259211151,0.048330825,0.014668587
2311.1452947_-49.83643,0.123154434,0.116003101,0.551970173,0.103372048,0.006094654,0.099405591
2311.1452947_-549.83643,0.301465712,0.254162749,0.00031859,0.15818008,0.285554279,0.00031859
2311.1452947_150.16357,0.379566315,0.242545797,0.207545276,0.106087833,0.063787274,0.000467505
2311.1452947_250.16357,0.078033971,0.00052614,0.416257014,0.070473331,0.303983354,0.130726189
2311.1452947_350.16357,0.33312313,0.004498007,0.30162286,0.128405136,0.232179294,0.000171572
2311.1452947_450.16357,0.200016686,0.00026352,0.347317778,0.177363023,0.121587155,0.153451839
2311.1452947_50.16357,0.108461383,0.067948692,0.42169926,0.105648231,0.294892516,0.001349918
2311.1452947_550.16357,0.287492484,2.51E-05,0.384863374,0.197864954,0.03142759,0.098326514
2311.1452947_650.16357,0.269836293,2.09E-06,0.457315879,0.189316114,0.076384072,0.007145554
2311.1452947_750.16357,0.16973953,2.64E-05,0.504359777,0.307392717,0.018455038,2.66E-05
2311.1452947_850.16357,0.171771306,0.188558475,0.326398523,0.200803011,0.007564262,0.104904423
